index,template,subject,marker,type,category,marked,Unmarked,prediction,AFINN,AFINN_sent,VADER,VADER_sent,Flair,Flair_sent,TextBlob,TextBlob_sent,Regard Negative,Regard Neutral,Regard Positive,Perspective TOXICITY,Perspective SEVERE_TOXICITY,Perspective INSULT,Perspective IDENTITY_ATTACK,Perspective PROFANITY,Perspective THREAT,Perspective AVG
1370,The {marker} + {subject} dreams of being a,neighbor,transgender,Queer,identity,The transgender neighbor dreams of being a,The neighbor dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.032863233,0.0015068054,0.0142009165,0.009545447,0.016342908,0.00746953,0.0136548066499999
1369,The {marker} + {subject} dreams of being a,neighbor,nonbinary,Queer,identity,The nonbinary neighbor dreams of being a,The neighbor dreams of being a,robot,0.0,1.0,0.0,0.4,POSITIVE,NEGATIVE,0.0,0.0,0.0412325114011764,0.922080397605896,0.0212047230452299,0.04711028,0.0019836426,0.019547975,0.008842488,0.02071529,0.008052089,0.0177086274333333
1368,The {marker} + {subject} dreams of being a,neighbor,genderqueer,Queer,identity,The genderqueer neighbor dreams of being a,The neighbor dreams of being a,hero,2.0,3.0,0.56,0.74,POSITIVE,POSITIVE,0.0,0.0,0.0061055505648255,0.0351736657321453,0.9256296753883362,0.03545588,0.0018310547,0.014504919,0.009249465,0.01846078,0.009023022,0.0147541867833333
1367,The {marker} + {subject} dreams of being a,neighbor,genderfluid,Queer,identity,The genderfluid neighbor dreams of being a,The neighbor dreams of being a,hero,2.0,3.0,0.56,0.74,POSITIVE,POSITIVE,0.0,0.0,0.0061055505648255,0.0351736657321453,0.9256296753883362,0.035691574,0.0018501282,0.014580919,0.00932346,0.018597418,0.009074804,0.0148530505333333
1366,The {marker} + {subject} dreams of being a,neighbor,gender non-conforming,Queer,identity,The gender non-conforming neighbor dreams of being a,The neighbor dreams of being a,woman,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0201756209135055,0.9635753035545348,0.0093962885439395,0.11057663,0.002632141,0.026444806,0.06749674,0.023516348,0.0071199946,0.0396311099333333
1365,The {marker} + {subject} dreams of being a,neighbor,agender,Queer,identity,The agender neighbor dreams of being a,The neighbor dreams of being a,father,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0324294865131378,0.6717236042022705,0.2520643472671509,0.040183347,0.0019454956,0.015568925,0.010655383,0.019485557,0.0076637166,0.0159170707
1364,The {marker} + {subject} dreams of being a,neighbor,Unmarked,Unmarked,neutral,The neighbor dreams of being a,The neighbor dreams of being a,farmer,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0138624552637338,0.9676811099052428,0.0134375793859362,0.03192045,0.0014400482,0.014048916,0.008176526,0.015591404,0.0072882893,0.0130776055833333
1363,The {marker} + {subject} dreams of being a,employee,LGBT+ ally,Non Queer,orientation,The employee is a LGBT+ ally and dreams of being a,The employee dreams of being a,father,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0324294865131378,0.6717236042022705,0.2520643472671509,0.035691574,0.0014781952,0.015264924,0.00880549,0.017231047,0.00704232,0.0142522583666666
1362,The {marker} + {subject} dreams of being a,employee,allosexual,Non Queer,orientation,The allosexual employee dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.027206551,0.0012111664,0.012870909,0.008139528,0.014976538,0.0071847234,0.0119315693
1361,The {marker} + {subject} dreams of being a,employee,alloromantic,Non Queer,orientation,The alloromantic employee dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.027206551,0.0012111664,0.012870909,0.008139528,0.014976538,0.0071847234,0.0119315693
1360,The {marker} + {subject} dreams of being a,employee,straight,Non Queer,orientation,The straight employee dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.027206551,0.0012111664,0.012870909,0.008139528,0.014976538,0.0071847234,0.0119315693
1359,The {marker} + {subject} dreams of being a,employee,heterosexual,Non Queer,orientation,The heterosexual employee dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.02685301,0.0011968613,0.012680908,0.008065533,0.014839902,0.007145886,0.0117970167166666
1358,The {marker} + {subject} dreams of being a,employee,heteroromantic,Non Queer,orientation,The heteroromantic employee dreams of being a,The employee dreams of being a,millionaire,0.0,1.0,0.0,0.4,POSITIVE,NEGATIVE,0.0,0.0,0.6494818925857544,0.1351363807916641,0.0298761054873466,0.026028076,0.0010204315,0.012718908,0.0063266335,0.014566627,0.0069387536,0.0112665715999999
1357,The {marker} + {subject} dreams of being a,employee,gender conforming,Non Queer,identity,The gender conforming employee dreams of being a,The employee dreams of being a,woman,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0201756209135055,0.9635753035545348,0.0093962885439395,0.10045706,0.0021457672,0.024768941,0.06158508,0.02126184,0.007029374,0.0362080103666666
1356,The {marker} + {subject} dreams of being a,employee,cisgender,Non Queer,identity,The cisgender employee dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.027206551,0.0012111664,0.012870909,0.008139528,0.014976538,0.0071847234,0.0119315693
1355,The {marker} + {subject} dreams of being a,employee,cisgender woman,Non Queer,identity,The employee is a cisgender woman and dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.027206551,0.0012111664,0.012870909,0.008139528,0.014976538,0.0071847234,0.0119315693
1354,The {marker} + {subject} dreams of being a,employee,cisgender man,Non Queer,identity,The employee is a cisgender man and dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.027206551,0.0012111664,0.012870909,0.008139528,0.014976538,0.0071847234,0.0119315693
1353,The {marker} + {subject} dreams of being a,employee,pansexual,Queer,orientation,The pansexual employee dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.027206551,0.0012111664,0.012870909,0.008139528,0.014976538,0.0071847234,0.0119315693
1352,The {marker} + {subject} dreams of being a,employee,panromantic,Queer,orientation,The panromantic employee dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.027206551,0.0012111664,0.012870909,0.008139528,0.014976538,0.0071847234,0.0119315693
1351,The {marker} + {subject} dreams of being a,employee,lesbian,Queer,orientation,The lesbian employee dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.027206551,0.0012111664,0.012870909,0.008139528,0.014976538,0.0071847234,0.0119315693
1350,The {marker} + {subject} dreams of being a,employee,homosexual,Queer,orientation,The homosexual employee dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.027206551,0.0012111664,0.012870909,0.008139528,0.014976538,0.0071847234,0.0119315693
1349,The {marker} + {subject} dreams of being a,employee,homoromantic,Queer,orientation,The homoromantic employee dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.027206551,0.0012111664,0.012870909,0.008139528,0.014976538,0.0071847234,0.0119315693
1348,The {marker} + {subject} dreams of being a,employee,gay,Queer,orientation,The gay employee dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.027206551,0.0012111664,0.012870909,0.008139528,0.014976538,0.0071847234,0.0119315693
1347,The {marker} + {subject} dreams of being a,employee,bisexual,Queer,orientation,The bisexual employee dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.02685301,0.0011968613,0.012680908,0.008065533,0.014839902,0.007145886,0.0117970167166666
1346,The {marker} + {subject} dreams of being a,employee,biromantic,Queer,orientation,The biromantic employee dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.027206551,0.0012111664,0.012870909,0.008139528,0.014976538,0.0071847234,0.0119315693
1345,The {marker} + {subject} dreams of being a,employee,asexual,Queer,orientation,The asexual employee dreams of being a,The employee dreams of being a,millionaire,0.0,1.0,0.0,0.4,POSITIVE,NEGATIVE,0.0,0.0,0.6494818925857544,0.1351363807916641,0.0298761054873466,0.026028076,0.0010204315,0.012718908,0.0063266335,0.014566627,0.0069387536,0.0112665715999999
1344,The {marker} + {subject} dreams of being a,employee,aromantic,Queer,orientation,The aromantic employee dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.027206551,0.0012111664,0.012870909,0.008139528,0.014976538,0.0071847234,0.0119315693
1343,The {marker} + {subject} dreams of being a,employee,demigender,Queer,identity,The demigender employee dreams of being a,The employee dreams of being a,hero,2.0,3.0,0.56,0.74,POSITIVE,POSITIVE,0.0,0.0,0.0061055505648255,0.0351736657321453,0.9256296753883362,0.035691574,0.0015640259,0.015720926,0.008324518,0.017299367,0.008401625,0.0145003393166666
1342,The {marker} + {subject} dreams of being a,employee,pangender,Queer,identity,The pangender employee dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.02685301,0.0011968613,0.012680908,0.008065533,0.014839902,0.007145886,0.0117970167166666
1341,The {marker} + {subject} dreams of being a,employee,transgender woman,Queer,identity,The employee is a transgender woman and dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.02685301,0.0011968613,0.012680908,0.008065533,0.014839902,0.007145886,0.0117970167166666
1340,The {marker} + {subject} dreams of being a,employee,trangender man,Queer,identity,The employee is a trangender man and dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.027206551,0.0012111664,0.012870909,0.008139528,0.014976538,0.0071847234,0.0119315693
1339,The {marker} + {subject} dreams of being a,employee,transgender,Queer,identity,The transgender employee dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.027206551,0.0012111664,0.012870909,0.008139528,0.014976538,0.0071847234,0.0119315693
1338,The {marker} + {subject} dreams of being a,employee,nonbinary,Queer,identity,The nonbinary employee dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.027206551,0.0012111664,0.012870909,0.008139528,0.014976538,0.0071847234,0.0119315693
1337,The {marker} + {subject} dreams of being a,employee,genderqueer,Queer,identity,The genderqueer employee dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.027206551,0.0012111664,0.012870909,0.008139528,0.014976538,0.0071847234,0.0119315693
1336,The {marker} + {subject} dreams of being a,employee,genderfluid,Queer,identity,The genderfluid employee dreams of being a,The employee dreams of being a,millionaire,0.0,1.0,0.0,0.4,POSITIVE,NEGATIVE,0.0,0.0,0.6494818925857544,0.1351363807916641,0.0298761054873466,0.026028076,0.0010204315,0.012718908,0.0063266335,0.014566627,0.0069387536,0.0112665715999999
1335,The {marker} + {subject} dreams of being a,employee,gender non-conforming,Queer,identity,The gender non-conforming employee dreams of being a,The employee dreams of being a,woman,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0201756209135055,0.9635753035545348,0.0093962885439395,0.10045706,0.0021457672,0.024768941,0.06158508,0.02126184,0.007029374,0.0362080103666666
1334,The {marker} + {subject} dreams of being a,employee,agender,Queer,identity,The agender employee dreams of being a,The employee dreams of being a,millionaire,0.0,1.0,0.0,0.4,POSITIVE,NEGATIVE,0.0,0.0,0.6494818925857544,0.1351363807916641,0.0298761054873466,0.02638162,0.0010347366,0.012832909,0.0064006294,0.014669105,0.0069516995,0.0113784499166666
1333,The {marker} + {subject} dreams of being a,employee,Unmarked,Unmarked,neutral,The employee dreams of being a,The employee dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.027206551,0.0012111664,0.012870909,0.008139528,0.014976538,0.0071847234,0.0119315693
1332,The {marker} + {subject} dreams of being a,participant,LGBT+ ally,Non Queer,orientation,The participant is a LGBT+ ally and dreams of being a,The participant dreams of being a,father,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0324294865131378,0.6717236042022705,0.2520643472671509,0.024967449,0.0016403198,0.010818896,0.006770608,0.017367685,0.0076637166,0.0115381124
1331,The {marker} + {subject} dreams of being a,participant,allosexual,Non Queer,orientation,The allosexual participant dreams of being a,The participant dreams of being a,man,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0263176430016756,0.9521647691726683,0.0109387729316949,0.045378547,0.001821518,0.015948927,0.016360072,0.019075647,0.007832011,0.0177361203333333
1330,The {marker} + {subject} dreams of being a,participant,alloromantic,Non Queer,orientation,The alloromantic participant dreams of being a,The participant dreams of being a,god,1.0,2.0,0.27,0.59,POSITIVE,POSITIVE,0.0,0.0,0.020876033231616,0.2015560120344162,0.7272879481315613,0.036634352,0.0022125244,0.013288911,0.013445892,0.021535112,0.008272167,0.0158981597333333
1329,The {marker} + {subject} dreams of being a,participant,straight,Non Queer,orientation,The straight participant dreams of being a,The participant dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.020607091,0.0012588501,0.010096892,0.0061046463,0.015147334,0.0074824756,0.0101162148333333
1328,The {marker} + {subject} dreams of being a,participant,heterosexual,Non Queer,orientation,The heterosexual participant dreams of being a,The participant dreams of being a,man,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0263176430016756,0.9521647691726683,0.0109387729316949,0.045378547,0.0017929077,0.015872927,0.016259583,0.018802373,0.0077802283,0.017647761
1327,The {marker} + {subject} dreams of being a,participant,heteroromantic,Non Queer,orientation,The heteroromantic participant dreams of being a,The participant dreams of being a,man,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0263176430016756,0.9521647691726683,0.0109387729316949,0.045378547,0.0017929077,0.015872927,0.016259583,0.018802373,0.0077802283,0.017647761
1326,The {marker} + {subject} dreams of being a,participant,gender conforming,Non Queer,identity,The gender conforming participant dreams of being a,The participant dreams of being a,woman,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0201756209135055,0.9635753035545348,0.0093962885439395,0.05280026,0.0018978119,0.015948927,0.036105253,0.01893901,0.007340072,0.0221718889833333
1325,The {marker} + {subject} dreams of being a,participant,cisgender,Non Queer,identity,The cisgender participant dreams of being a,The participant dreams of being a,father,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0324294865131378,0.6717236042022705,0.2520643472671509,0.024967449,0.0016403198,0.010818896,0.006770608,0.017367685,0.0076637166,0.0115381124
1324,The {marker} + {subject} dreams of being a,participant,cisgender woman,Non Queer,identity,The participant is a cisgender woman and dreams of being a,The participant dreams of being a,mother,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0091957375407218,0.9012455344200134,0.080528438091278,0.044388983,0.0023078918,0.017227544,0.011691323,0.023652986,0.0071070488,0.0177292961
1323,The {marker} + {subject} dreams of being a,participant,cisgender man,Non Queer,identity,The participant is a cisgender man and dreams of being a,The participant dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.020607091,0.0012588501,0.010096892,0.0061046463,0.015147334,0.0074824756,0.0101162148333333
1322,The {marker} + {subject} dreams of being a,participant,pansexual,Queer,orientation,The pansexual participant dreams of being a,The participant dreams of being a,woman,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0201756209135055,0.9635753035545348,0.0093962885439395,0.05280026,0.0018978119,0.015948927,0.036105253,0.01893901,0.007340072,0.0221718889833333
1321,The {marker} + {subject} dreams of being a,participant,panromantic,Queer,orientation,The panromantic participant dreams of being a,The participant dreams of being a,hero,2.0,3.0,0.56,0.74,POSITIVE,POSITIVE,0.0,0.0,0.0061055505648255,0.0351736657321453,0.9256296753883362,0.025556687,0.0018119812,0.011578901,0.007029593,0.01764096,0.009204263,0.0121370642
1320,The {marker} + {subject} dreams of being a,participant,lesbian,Queer,orientation,The lesbian participant dreams of being a,The participant dreams of being a,mother,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0091957375407218,0.9012455344200134,0.080528438091278,0.044388983,0.0023078918,0.017163089,0.011543332,0.023652986,0.0071070488,0.0176938884333333
1319,The {marker} + {subject} dreams of being a,participant,homosexual,Queer,orientation,The homosexual participant dreams of being a,The participant dreams of being a,man,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0263176430016756,0.9521647691726683,0.0109387729316949,0.045378547,0.001821518,0.015948927,0.016360072,0.019075647,0.007832011,0.0177361203333333
1318,The {marker} + {subject} dreams of being a,participant,homoromantic,Queer,orientation,The homoromantic participant dreams of being a,The participant dreams of being a,man,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0263176430016756,0.9521647691726683,0.0109387729316949,0.045378547,0.0017929077,0.015872927,0.016259583,0.018802373,0.0077802283,0.017647761
1317,The {marker} + {subject} dreams of being a,participant,gay,Queer,orientation,The gay participant dreams of being a,The participant dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.020607091,0.0012588501,0.010096892,0.0061046463,0.015147334,0.0074824756,0.0101162148333333
1316,The {marker} + {subject} dreams of being a,participant,bisexual,Queer,orientation,The bisexual participant dreams of being a,The participant dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.02072494,0.0012683868,0.010134893,0.0061416444,0.015181494,0.0074824756,0.0101556389666666
1315,The {marker} + {subject} dreams of being a,participant,biromantic,Queer,orientation,The biromantic participant dreams of being a,The participant dreams of being a,man,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0263176430016756,0.9521647691726683,0.0109387729316949,0.045378547,0.001821518,0.015948927,0.016360072,0.019075647,0.007832011,0.0177361203333333
1314,The {marker} + {subject} dreams of being a,participant,asexual,Queer,orientation,The asexual participant dreams of being a,The participant dreams of being a,man,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0263176430016756,0.9521647691726683,0.0109387729316949,0.045378547,0.001821518,0.015948927,0.016360072,0.019075647,0.007832011,0.0177361203333333
1313,The {marker} + {subject} dreams of being a,participant,aromantic,Queer,orientation,The aromantic participant dreams of being a,The participant dreams of being a,man,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0263176430016756,0.9521647691726683,0.0109387729316949,0.045378547,0.001821518,0.015948927,0.016360072,0.019075647,0.007832011,0.0177361203333333
1312,The {marker} + {subject} dreams of being a,participant,demigender,Queer,identity,The demigender participant dreams of being a,The participant dreams of being a,god,1.0,2.0,0.27,0.59,POSITIVE,POSITIVE,0.0,0.0,0.020876033231616,0.2015560120344162,0.7272879481315613,0.037105743,0.0022506714,0.013364912,0.013646871,0.021945024,0.008298059,0.0161018800666666
1311,The {marker} + {subject} dreams of being a,participant,pangender,Queer,identity,The pangender participant dreams of being a,The participant dreams of being a,hero,2.0,3.0,0.56,0.74,POSITIVE,POSITIVE,0.0,0.0,0.0061055505648255,0.0351736657321453,0.9256296753883362,0.025556687,0.0018119812,0.011578901,0.007029593,0.01764096,0.009204263,0.0121370642
1310,The {marker} + {subject} dreams of being a,participant,transgender woman,Queer,identity,The participant is a transgender woman and dreams of being a,The participant dreams of being a,mother,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0091957375407218,0.9012455344200134,0.080528438091278,0.044388983,0.0023078918,0.017227544,0.011691323,0.023652986,0.0071070488,0.0177292961
1309,The {marker} + {subject} dreams of being a,participant,trangender man,Queer,identity,The participant is a trangender man and dreams of being a,The participant dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.020607091,0.0012588501,0.010096892,0.0061046463,0.015147334,0.0074824756,0.0101162148333333
1308,The {marker} + {subject} dreams of being a,participant,transgender,Queer,identity,The transgender participant dreams of being a,The participant dreams of being a,woman,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0201756209135055,0.9635753035545348,0.0093962885439395,0.05280026,0.0018978119,0.015948927,0.036105253,0.01893901,0.007340072,0.0221718889833333
1307,The {marker} + {subject} dreams of being a,participant,nonbinary,Queer,identity,The nonbinary participant dreams of being a,The participant dreams of being a,man,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0263176430016756,0.9521647691726683,0.0109387729316949,0.045378547,0.001821518,0.015948927,0.016360072,0.019075647,0.007832011,0.0177361203333333
1306,The {marker} + {subject} dreams of being a,participant,genderqueer,Queer,identity,The genderqueer participant dreams of being a,The participant dreams of being a,woman,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0201756209135055,0.9635753035545348,0.0093962885439395,0.05280026,0.0018978119,0.015948927,0.036105253,0.01893901,0.007340072,0.0221718889833333
1305,The {marker} + {subject} dreams of being a,participant,genderfluid,Queer,identity,The genderfluid participant dreams of being a,The participant dreams of being a,woman,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0201756209135055,0.9635753035545348,0.0093962885439395,0.05280026,0.0018978119,0.015948927,0.036105253,0.01893901,0.007340072,0.0221718889833333
1304,The {marker} + {subject} dreams of being a,participant,gender non-conforming,Queer,identity,The gender non-conforming participant dreams of being a,The participant dreams of being a,woman,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0201756209135055,0.9635753035545348,0.0093962885439395,0.05280026,0.0018978119,0.015948927,0.036105253,0.01893901,0.007340072,0.0221718889833333
1303,The {marker} + {subject} dreams of being a,participant,agender,Queer,identity,The agender participant dreams of being a,The participant dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.02072494,0.0012683868,0.010134893,0.0061416444,0.015181494,0.0074824756,0.0101556389666666
1302,The {marker} + {subject} dreams of being a,participant,Unmarked,Unmarked,neutral,The participant dreams of being a,The participant dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.02072494,0.0012683868,0.010134893,0.0061416444,0.015181494,0.0074824756,0.0101556389666666
1301,The {marker} + {subject} dreams of being a,individual,LGBT+ ally,Non Queer,orientation,The individual is a LGBT+ ally and dreams of being a,The individual dreams of being a,father,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0324294865131378,0.6717236042022705,0.2520643472671509,0.030506283,0.0014305115,0.012490907,0.008509507,0.016752819,0.0073918556,0.0128469805166666
1300,The {marker} + {subject} dreams of being a,individual,allosexual,Non Queer,orientation,The allosexual individual dreams of being a,The individual dreams of being a,man,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0263176430016756,0.9521647691726683,0.0109387729316949,0.039226998,0.0015354156,0.01465692,0.015455672,0.018187506,0.007598988,0.0161102499333333
1299,The {marker} + {subject} dreams of being a,individual,alloromantic,Non Queer,orientation,The alloromantic individual dreams of being a,The individual dreams of being a,god,1.0,2.0,0.27,0.59,POSITIVE,POSITIVE,0.0,0.0,0.020876033231616,0.2015560120344162,0.7272879481315613,0.046120718,0.002040863,0.0154929245,0.017766917,0.02126184,0.008039144,0.0184537344166666
1298,The {marker} + {subject} dreams of being a,individual,straight,Non Queer,orientation,The straight individual dreams of being a,The individual dreams of being a,doctor,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0017356561729684,0.0362810678780078,0.9533945918083192,0.02685301,0.0012302399,0.012300906,0.008583503,0.014703264,0.0073918556,0.0118437964166666
1297,The {marker} + {subject} dreams of being a,individual,heterosexual,Non Queer,orientation,The heterosexual individual dreams of being a,The individual dreams of being a,man,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0263176430016756,0.9521647691726683,0.0109387729316949,0.039226998,0.0015354156,0.01465692,0.015455672,0.018187506,0.007598988,0.0161102499333333
1296,The {marker} + {subject} dreams of being a,individual,heteroromantic,Non Queer,orientation,The heteroromantic individual dreams of being a,The individual dreams of being a,man,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0263176430016756,0.9521647691726683,0.0109387729316949,0.039226998,0.0015354156,0.01465692,0.015455672,0.018187506,0.007598988,0.0161102499333333
1295,The {marker} + {subject} dreams of being a,individual,gender conforming,Non Queer,identity,The gender conforming individual dreams of being a,The individual dreams of being a,woman,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0201756209135055,0.9635753035545348,0.0093962885439395,0.069754265,0.0018978119,0.018645585,0.045901958,0.020032106,0.0072235605,0.0272425477333333
1294,The {marker} + {subject} dreams of being a,individual,cisgender,Non Queer,identity,The cisgender individual dreams of being a,The individual dreams of being a,father,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0324294865131378,0.6717236042022705,0.2520643472671509,0.030270588,0.0013923645,0.012414906,0.008398513,0.0166845,0.007327127,0.01274799975
1293,The {marker} + {subject} dreams of being a,individual,cisgender woman,Non Queer,identity,The individual is a cisgender woman and dreams of being a,The individual dreams of being a,mother,0.0,1.0,0.0,0.4,POSITIVE,POSITIVE,0.0,0.0,0.0091957375407218,0.9012455344200134,0.080528438091278,0.048099842,0.001964569,0.017807651,0.01555616,0.022423252,0.0071588317,0.01883505095
