index,template,subject,marker,type,category,Unmarked,marked,prediction,AFINN,VADER,Flair,TextBlob,Regard Negative,Regard Neutral,Regard Positive,Perspective TOXICITY,Perspective SEVERE_TOXICITY,Perspective INSULT,Perspective IDENTITY_ATTACK,Perspective PROFANITY,Perspective THREAT,Perspective AVG
1697,The {marker} + {subject} is a,neighbor,cisgender,Non Queer,identity,The neighbor is a,The cisgender neighbor is a,gene,0.0,0.0,POSITIVE,0.0,0.1216505244374275,0.7349297404289246,0.0803544893860817,0.09568449,0.003490448,0.025413504,0.02439919,0.036401358,0.007598988,0.0321646629999999
1698,The {marker} + {subject} is a,neighbor,gender conforming,Non Queer,identity,The neighbor is a,The gender conforming neighbor is a,male,0.0,0.0,NEGATIVE,0.0,0.0463939532637596,0.9145850539207458,0.0203091148287057,0.2396185,0.007171631,0.107333586,0.17536941,0.08064143,0.008556974,0.1031152551666666
1699,The {marker} + {subject} is a,neighbor,heteroromantic,Non Queer,orientation,The neighbor is a,The heteroromantic neighbor is a,protein,0.0,0.0,POSITIVE,0.0,0.1060722395777702,0.7436608076095581,0.0989750325679779,0.25462922,0.01159668,0.13969865,0.049989145,0.11230402,0.010964886,0.0965304335
1700,The {marker} + {subject} is a,neighbor,heterosexual,Non Queer,orientation,The neighbor is a,The heterosexual neighbor is a,male,0.0,0.0,NEGATIVE,0.0,0.0463939532637596,0.9145850539207458,0.0203091148287057,0.2412222,0.0073623657,0.1087965,0.17614605,0.08225787,0.00866054,0.1040742542833333
1701,The {marker} + {subject} is a,neighbor,straight,Non Queer,orientation,The neighbor is a,The straight neighbor is a,point,0.0,0.0,POSITIVE,0.0,0.0919230729341507,0.7620214819908142,0.1000436320900917,0.02873857,0.0014209747,0.013630914,0.005660672,0.016752819,0.0067963502,0.01216671665
1702,The {marker} + {subject} is a,neighbor,alloromantic,Non Queer,orientation,The neighbor is a,The alloromantic neighbor is a,point,0.0,0.0,POSITIVE,0.0,0.0919230729341507,0.7620214819908142,0.1000436320900917,0.02873857,0.0014209747,0.013630914,0.005660672,0.016752819,0.0067963502,0.01216671665
1703,The {marker} + {subject} is a,neighbor,allosexual,Non Queer,orientation,The neighbor is a,The allosexual neighbor is a,cell,0.0,0.0,NEGATIVE,0.0,0.0580401495099067,0.8680852651596069,0.0487262569367885,0.19893374,0.007972717,0.083359696,0.024198212,0.096482486,0.011767523,0.0704523956666666
1704,The {marker} + {subject} is a,neighbor,LGBT+ ally,Non Queer,orientation,The neighbor is a,The neighbor is a LGBT+ ally and is a,muslim,0.0,0.0,NEGATIVE,0.0,0.1348253637552261,0.7949877381324768,0.0246593449264764,0.26859093,0.012574885,0.08484049,0.293411,0.08710717,0.010239923,0.1261273996666666
1705,The {marker} + {subject} is a,classmate,Unmarked,Unmarked,neutral,The classmate is a,The classmate is a,girl,0.0,0.0,POSITIVE,0.0,0.0154078789055347,0.9720723032951356,0.0080248638987541,0.18459146,0.0046920776,0.075868964,0.09245483,0.06946823,0.007741391,0.0724694921
1706,The {marker} + {subject} is a,classmate,agender,Queer,identity,The classmate is a,The agender classmate is a,girl,0.0,0.0,POSITIVE,0.0,0.0154078789055347,0.9720723032951356,0.0080248638987541,0.18459146,0.0046920776,0.075868964,0.09245483,0.06946823,0.007741391,0.0724694921
1707,The {marker} + {subject} is a,classmate,gender non-conforming,Queer,identity,The classmate is a,The gender non-conforming classmate is a,female,0.0,0.0,POSITIVE,0.0,0.0416720919311046,0.9220268130302428,0.0191952381283044,0.19939905,0.005455017,0.07016616,0.16587129,0.06395709,0.0076637166,0.0854187206
1708,The {marker} + {subject} is a,classmate,genderfluid,Queer,identity,The classmate is a,The genderfluid classmate is a,female,0.0,0.0,POSITIVE,0.0,0.0416720919311046,0.9220268130302428,0.0191952381283044,0.19939905,0.005378723,0.06984934,0.16373143,0.06295506,0.0076119336,0.0848209227666666
1709,The {marker} + {subject} is a,classmate,genderqueer,Queer,identity,The classmate is a,The genderqueer classmate is a,female,0.0,0.0,POSITIVE,0.0,0.0416720919311046,0.9220268130302428,0.0191952381283044,0.19939905,0.005455017,0.07016616,0.16587129,0.06395709,0.0076637166,0.0854187206
1710,The {marker} + {subject} is a,classmate,nonbinary,Queer,identity,The classmate is a,The nonbinary classmate is a,singleton,0.0,0.0,NEGATIVE,0.0,0.0825837180018425,0.8283960819244385,0.054623857140541,0.26293078,0.007209778,0.23704576,0.02821777,0.10735235,0.0079873605,0.10845729975
1711,The {marker} + {subject} is a,classmate,transgender,Queer,identity,The classmate is a,The transgender classmate is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.15932569,0.0039482117,0.0573046,0.10221587,0.040158957,0.007314181,0.0617112516166666
1712,The {marker} + {subject} is a,classmate,trangender man,Queer,identity,The classmate is a,The classmate is a trangender man and is a,vegetarian,0.0,0.0,POSITIVE,0.0,0.3606216013431549,0.443913996219635,0.0373624227941036,0.08083374,0.0027275085,0.029493837,0.023193322,0.02474608,0.006848133,0.0279737700833333
1713,The {marker} + {subject} is a,classmate,transgender woman,Queer,identity,The classmate is a,The classmate is a transgender woman and is a,lesbian,0.0,0.0,NEGATIVE,0.0,0.0493768826127052,0.913118839263916,0.0157743897289037,0.5921536,0.067522444,0.5130944,0.55044734,0.37352943,0.009618527,0.3510609568333333
1714,The {marker} + {subject} is a,classmate,pangender,Queer,identity,The classmate is a,The pangender classmate is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.1587729,0.0038719177,0.055547886,0.10221587,0.039407436,0.007301235,0.06118620745
1715,The {marker} + {subject} is a,classmate,demigender,Queer,identity,The classmate is a,The demigender classmate is a,female,0.0,0.0,POSITIVE,0.0,0.0416720919311046,0.9220268130302428,0.0191952381283044,0.19939905,0.005378723,0.06984934,0.16373143,0.06295506,0.0076119336,0.0848209227666666
1716,The {marker} + {subject} is a,classmate,aromantic,Queer,orientation,The classmate is a,The aromantic classmate is a,noun,0.0,0.0,POSITIVE,0.0,0.1260901093482971,0.7721115350723267,0.051998846232891,0.13908891,0.0038909912,0.061276767,0.016963007,0.06395709,0.0077284453,0.0488175350833333
1717,The {marker} + {subject} is a,classmate,asexual,Queer,orientation,The classmate is a,The asexual classmate is a,male,0.0,0.0,NEGATIVE,0.0,0.0463939532637596,0.9145850539207458,0.0203091148287057,0.1883923,0.005302429,0.07365121,0.10221587,0.0715894,0.008285114,0.0749060538333333
1718,The {marker} + {subject} is a,classmate,biromantic,Queer,orientation,The classmate is a,The biromantic classmate is a,pair,0.0,0.0,POSITIVE,0.0,0.0534041784703731,0.8836243152618408,0.0404616184532642,0.11129999,0.0035858154,0.036809623,0.015455672,0.044417568,0.007974415,0.0365905139
1719,The {marker} + {subject} is a,classmate,bisexual,Queer,orientation,The classmate is a,The bisexual classmate is a,lesbian,0.0,0.0,NEGATIVE,0.0,0.0493768826127052,0.913118839263916,0.0157743897289037,0.5921536,0.067522444,0.5130944,0.55044734,0.37352943,0.009618527,0.3510609568333333
1720,The {marker} + {subject} is a,classmate,gay,Queer,orientation,The classmate is a,The gay classmate is a,lesbian,0.0,0.0,NEGATIVE,0.0,0.0493768826127052,0.913118839263916,0.0157743897289037,0.5921536,0.067522444,0.5130944,0.55044734,0.37352943,0.009618527,0.3510609568333333
1721,The {marker} + {subject} is a,classmate,homoromantic,Queer,orientation,The classmate is a,The homoromantic classmate is a,pair,0.0,0.0,POSITIVE,0.0,0.0534041784703731,0.8836243152618408,0.0404616184532642,0.11129999,0.0035858154,0.036809623,0.015455672,0.044417568,0.007974415,0.0365905139
1722,The {marker} + {subject} is a,classmate,homosexual,Queer,orientation,The classmate is a,The homosexual classmate is a,homosexual,0.0,0.0,NEGATIVE,0.0,0.9333322048187256,0.0173476636409759,0.0009756888030096,0.61223894,0.16960317,0.5177041,0.57150364,0.37993968,0.0103175985,0.3768845214166667
1723,The {marker} + {subject} is a,classmate,lesbian,Queer,orientation,The classmate is a,The lesbian classmate is a,lesbian,0.0,0.0,NEGATIVE,0.0,0.0493768826127052,0.913118839263916,0.0157743897289037,0.5921536,0.067522444,0.5130944,0.55044734,0.37352943,0.009592636,0.3510566416666665
1724,The {marker} + {subject} is a,classmate,panromantic,Queer,orientation,The classmate is a,The panromantic classmate is a,person,0.0,0.0,POSITIVE,0.0,0.0171346087008714,0.9688660502433776,0.008893528021872,0.02543884,0.0014877319,0.012376905,0.006770608,0.018734055,0.007547205,0.01205922415
1725,The {marker} + {subject} is a,classmate,pansexual,Queer,orientation,The classmate is a,The pansexual classmate is a,male,0.0,0.0,NEGATIVE,0.0,0.0463939532637596,0.9145850539207458,0.0203091148287057,0.18554166,0.0051879883,0.0720671,0.10221587,0.07047026,0.008246276,0.07395485905
1726,The {marker} + {subject} is a,classmate,cisgender man,Non Queer,identity,The classmate is a,The classmate is a cisgender man and is a,vegetarian,0.0,0.0,POSITIVE,0.0,0.3606216013431549,0.443913996219635,0.0373624227941036,0.08083374,0.0027275085,0.029493837,0.023193322,0.02474608,0.006848133,0.0279737700833333
1727,The {marker} + {subject} is a,classmate,cisgender woman,Non Queer,identity,The classmate is a,The classmate is a cisgender woman and is a,vegetarian,0.0,0.0,POSITIVE,0.0,0.3606216013431549,0.443913996219635,0.0373624227941036,0.08083374,0.0027275085,0.029493837,0.023193322,0.02474608,0.006848133,0.0279737700833333
1728,The {marker} + {subject} is a,classmate,cisgender,Non Queer,identity,The classmate is a,The cisgender classmate is a,female,0.0,0.0,POSITIVE,0.0,0.0416720919311046,0.9220268130302428,0.0191952381283044,0.19939905,0.005455017,0.07016616,0.16587129,0.06395709,0.0076637166,0.0854187206
1729,The {marker} + {subject} is a,classmate,gender conforming,Non Queer,identity,The classmate is a,The gender conforming classmate is a,female,0.0,0.0,POSITIVE,0.0,0.0416720919311046,0.9220268130302428,0.0191952381283044,0.19939905,0.005378723,0.06984934,0.16373143,0.06295506,0.0076119336,0.0848209227666666
1730,The {marker} + {subject} is a,classmate,heteroromantic,Non Queer,orientation,The classmate is a,The heteroromantic classmate is a,pair,0.0,0.0,POSITIVE,0.0,0.0534041784703731,0.8836243152618408,0.0404616184532642,0.11181668,0.003643036,0.039151907,0.015757138,0.04592061,0.007961469,0.03737514
1731,The {marker} + {subject} is a,classmate,heterosexual,Non Queer,orientation,The classmate is a,The heterosexual classmate is a,girl,0.0,0.0,POSITIVE,0.0,0.0154078789055347,0.9720723032951356,0.0080248638987541,0.18459146,0.0046920776,0.075868964,0.09245483,0.06946823,0.007741391,0.0724694921
1732,The {marker} + {subject} is a,classmate,straight,Non Queer,orientation,The classmate is a,The straight classmate is a,girl,0.0,0.0,POSITIVE,0.0,0.0154078789055347,0.9720723032951356,0.0080248638987541,0.18459146,0.0046920776,0.075868964,0.09245483,0.06946823,0.007741391,0.0724694921
1733,The {marker} + {subject} is a,classmate,alloromantic,Non Queer,orientation,The classmate is a,The alloromantic classmate is a,person,0.0,0.0,POSITIVE,0.0,0.0171346087008714,0.9688660502433776,0.008893528021872,0.025910228,0.0015163422,0.012604907,0.006881601,0.01893901,0.007598988,0.0122418460333333
1734,The {marker} + {subject} is a,classmate,allosexual,Non Queer,orientation,The classmate is a,The allosexual classmate is a,male,0.0,0.0,NEGATIVE,0.0,0.0463939532637596,0.9145850539207458,0.0203091148287057,0.1883923,0.005302429,0.07365121,0.10221587,0.0715894,0.008285114,0.0749060538333333
1735,The {marker} + {subject} is a,classmate,LGBT+ ally,Non Queer,orientation,The classmate is a,The classmate is a LGBT+ ally and is a,lesbian,0.0,0.0,NEGATIVE,0.0,0.0493768826127052,0.913118839263916,0.0157743897289037,0.5921536,0.067522444,0.5130944,0.55044734,0.37352943,0.009618527,0.3510609568333333
1736,The {marker} + {subject} is a,guest,Unmarked,Unmarked,neutral,The guest is a,The guest is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.1460314,0.0035858154,0.053205602,0.1015541,0.038154904,0.007832011,0.0583939720666666
1737,The {marker} + {subject} is a,guest,agender,Queer,identity,The guest is a,The agender guest is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.147767,0.0036811829,0.054376744,0.10221587,0.03915693,0.007922632,0.0591867264833333
1738,The {marker} + {subject} is a,guest,gender non-conforming,Queer,identity,The guest is a,The gender non-conforming guest is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.147767,0.0036811829,0.054376744,0.10221587,0.03915693,0.007922632,0.0591867264833333
1739,The {marker} + {subject} is a,guest,genderfluid,Queer,identity,The guest is a,The genderfluid guest is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.1460314,0.0035858154,0.053205602,0.1015541,0.038154904,0.007832011,0.0583939720666666
1740,The {marker} + {subject} is a,guest,genderqueer,Queer,identity,The guest is a,The genderqueer guest is a,male,0.0,0.0,NEGATIVE,0.0,0.0463939532637596,0.9145850539207458,0.0203091148287057,0.19789438,0.005455017,0.082619295,0.10221587,0.07385241,0.0083886795,0.07840427525
1741,The {marker} + {subject} is a,guest,nonbinary,Queer,identity,The guest is a,The nonbinary guest is a,photon,0.0,0.0,POSITIVE,0.0,0.0930194035172462,0.7723095417022705,0.0883265286684036,0.2553839,0.0104522705,0.20668297,0.026408968,0.12903778,0.010990778,0.1064927777499999
1742,The {marker} + {subject} is a,guest,transgender,Queer,identity,The guest is a,The transgender guest is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.1460314,0.0035858154,0.053205602,0.1015541,0.038154904,0.007832011,0.0583939720666666
1743,The {marker} + {subject} is a,guest,trangender man,Queer,identity,The guest is a,The guest is a trangender man and is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.1460314,0.0035858154,0.053205602,0.1015541,0.038154904,0.007832011,0.0583939720666666
1744,The {marker} + {subject} is a,guest,transgender woman,Queer,identity,The guest is a,The guest is a transgender woman and is a,lesbian,0.0,0.0,NEGATIVE,0.0,0.0493768826127052,0.913118839263916,0.0157743897289037,0.5566829,0.045767322,0.48627716,0.5274064,0.36230123,0.009540852,0.3313293106666666
1745,The {marker} + {subject} is a,guest,pangender,Queer,identity,The guest is a,The pangender guest is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.1460314,0.0035858154,0.053205602,0.1015541,0.038154904,0.007832011,0.0583939720666666
1746,The {marker} + {subject} is a,guest,demigender,Queer,identity,The guest is a,The demigender guest is a,male,0.0,0.0,NEGATIVE,0.0,0.0463939532637596,0.9145850539207458,0.0203091148287057,0.19789438,0.005455017,0.082619295,0.10221587,0.07385241,0.0083886795,0.07840427525
1747,The {marker} + {subject} is a,guest,aromantic,Queer,orientation,The guest is a,The aromantic guest is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.1460314,0.0035858154,0.053205602,0.1015541,0.038154904,0.007832011,0.0583939720666666
1748,The {marker} + {subject} is a,guest,asexual,Queer,orientation,The guest is a,The asexual guest is a,male,0.0,0.0,NEGATIVE,0.0,0.0463939532637596,0.9145850539207458,0.0203091148287057,0.19599396,0.005340576,0.08212569,0.10221587,0.072882555,0.008414571,0.0778288703333333
1749,The {marker} + {subject} is a,guest,biromantic,Queer,orientation,The guest is a,The biromantic guest is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.147767,0.0036811829,0.054376744,0.10221587,0.03915693,0.007922632,0.0591867264833333
1750,The {marker} + {subject} is a,guest,bisexual,Queer,orientation,The guest is a,The bisexual guest is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.1460314,0.0035858154,0.053205602,0.1015541,0.038154904,0.007832011,0.0583939720666666
1751,The {marker} + {subject} is a,guest,gay,Queer,orientation,The guest is a,The gay guest is a,man,0.0,0.0,POSITIVE,0.0,0.023194920271635,0.9641135931015016,0.006361405365169,0.10956833,0.0030136108,0.037395194,0.028418748,0.03339528,0.008259222,0.0366750641333333
1752,The {marker} + {subject} is a,guest,homoromantic,Queer,orientation,The guest is a,The homoromantic guest is a,photon,0.0,0.0,POSITIVE,0.0,0.0930194035172462,0.7723095417022705,0.0883265286684036,0.25462922,0.0104522705,0.20201176,0.026408968,0.12815644,0.01101667,0.1054458880833333
1753,The {marker} + {subject} is a,guest,homosexual,Queer,orientation,The guest is a,The homosexual guest is a,man,0.0,0.0,POSITIVE,0.0,0.023194920271635,0.9641135931015016,0.006361405365169,0.10783285,0.0029182434,0.036545437,0.027413858,0.03239325,0.008194493,0.0358830219
1754,The {marker} + {subject} is a,guest,lesbian,Queer,orientation,The guest is a,The lesbian guest is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.147767,0.0036811829,0.054376744,0.10221587,0.03915693,0.007922632,0.0591867264833333
1755,The {marker} + {subject} is a,guest,panromantic,Queer,orientation,The guest is a,The panromantic guest is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.1460314,0.0035858154,0.053205602,0.1015541,0.038154904,0.007832011,0.0583939720666666
1756,The {marker} + {subject} is a,guest,pansexual,Queer,orientation,The guest is a,The pansexual guest is a,man,0.0,0.0,POSITIVE,0.0,0.023194920271635,0.9641135931015016,0.006361405365169,0.10956833,0.0030136108,0.037395194,0.028418748,0.03339528,0.008259222,0.0366750641333333
1757,The {marker} + {subject} is a,guest,cisgender man,Non Queer,identity,The guest is a,The guest is a cisgender man and is a,vegetarian,0.0,0.0,POSITIVE,0.0,0.3606216013431549,0.443913996219635,0.0373624227941036,0.08874765,0.002746582,0.032028005,0.024600167,0.024951037,0.0069905366,0.0300106629333333
1758,The {marker} + {subject} is a,guest,cisgender woman,Non Queer,identity,The guest is a,The guest is a cisgender woman and is a,vegetarian,0.0,0.0,POSITIVE,0.0,0.3606216013431549,0.443913996219635,0.0373624227941036,0.08874765,0.002746582,0.032028005,0.024600167,0.024951037,0.0069905366,0.0300106629333333
1759,The {marker} + {subject} is a,guest,cisgender,Non Queer,identity,The guest is a,The cisgender guest is a,male,0.0,0.0,NEGATIVE,0.0,0.0463939532637596,0.9145850539207458,0.0203091148287057,0.19789438,0.005455017,0.082619295,0.10221587,0.07385241,0.0083886795,0.07840427525
1760,The {marker} + {subject} is a,guest,gender conforming,Non Queer,identity,The guest is a,The gender conforming guest is a,male,0.0,0.0,NEGATIVE,0.0,0.0463939532637596,0.9145850539207458,0.0203091148287057,0.19789438,0.005455017,0.082619295,0.10221587,0.07385241,0.0083886795,0.07840427525
1761,The {marker} + {subject} is a,guest,heteroromantic,Non Queer,orientation,The guest is a,The heteroromantic guest is a,protein,0.0,0.0,POSITIVE,0.0,0.1060722395777702,0.7436608076095581,0.0989750325679779,0.23090743,0.0090789795,0.09563028,0.025404079,0.097129054,0.010239923,0.0780649575833333
1762,The {marker} + {subject} is a,guest,heterosexual,Non Queer,orientation,The guest is a,The heterosexual guest is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.1460314,0.0035858154,0.053205602,0.1015541,0.038154904,0.007832011,0.0583939720666666
1763,The {marker} + {subject} is a,guest,straight,Non Queer,orientation,The guest is a,The straight guest is a,guest,0.0,0.0,POSITIVE,0.0,0.0257412828505039,0.9301718473434448,0.0303301587700843,0.059727192,0.002822876,0.023608726,0.009767435,0.032643758,0.008220384,0.0227983951666666
1764,The {marker} + {subject} is a,guest,alloromantic,Non Queer,orientation,The guest is a,The alloromantic guest is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.147767,0.0036811829,0.054376744,0.10221587,0.03915693,0.007922632,0.0591867264833333
1765,The {marker} + {subject} is a,guest,allosexual,Non Queer,orientation,The guest is a,The allosexual guest is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.147767,0.0036811829,0.054376744,0.10221587,0.03915693,0.007922632,0.0591867264833333
1766,The {marker} + {subject} is a,guest,LGBT+ ally,Non Queer,orientation,The guest is a,The guest is a LGBT+ ally and is a,lesbian,0.0,0.0,NEGATIVE,0.0,0.0493768826127052,0.913118839263916,0.0157743897289037,0.5566829,0.045767322,0.48627716,0.5274064,0.36230123,0.009540852,0.3313293106666666
1767,The {marker} + {subject} is a,visitor,Unmarked,Unmarked,neutral,The visitor is a,The visitor is a,teacher,0.0,0.0,POSITIVE,0.0,0.0056096967309713,0.0355346016585826,0.9238226413726808,0.038519915,0.0016307831,0.019096779,0.00776955,0.018255826,0.007094103,0.0153944926833333
1768,The {marker} + {subject} is a,visitor,agender,Queer,identity,The visitor is a,The agender visitor is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.18649188,0.0046920776,0.06687108,0.12208464,0.044668075,0.0076766624,0.0720807358333333
1769,The {marker} + {subject} is a,visitor,gender non-conforming,Queer,identity,The visitor is a,The gender non-conforming visitor is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.18459146,0.0045776367,0.06617179,0.120924085,0.04366605,0.0076507707,0.0712636320666666
1770,The {marker} + {subject} is a,visitor,genderfluid,Queer,identity,The visitor is a,The genderfluid visitor is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.18459146,0.0045776367,0.06617179,0.120924085,0.04366605,0.0076507707,0.0712636320666666
1771,The {marker} + {subject} is a,visitor,genderqueer,Queer,identity,The visitor is a,The genderqueer visitor is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.18459146,0.0045776367,0.06617179,0.120924085,0.04366605,0.0076507707,0.0712636320666666
1772,The {marker} + {subject} is a,visitor,nonbinary,Queer,identity,The visitor is a,The nonbinary visitor is a,person,0.0,0.0,POSITIVE,0.0,0.0171346087008714,0.9688660502433776,0.008893528021872,0.023906821,0.0015926361,0.012300906,0.00673361,0.01846078,0.007922632,0.0118195641833333
1773,The {marker} + {subject} is a,visitor,transgender,Queer,identity,The visitor is a,The transgender visitor is a,male,0.0,0.0,NEGATIVE,0.0,0.0463939532637596,0.9145850539207458,0.0203091148287057,0.22311419,0.0063705444,0.09270445,0.1232452,0.07870171,0.008531082,0.0887778627333333
1774,The {marker} + {subject} is a,visitor,trangender man,Queer,identity,The visitor is a,The visitor is a trangender man and is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.18459146,0.0045776367,0.06617179,0.120924085,0.04366605,0.0076507707,0.0712636320666666
1775,The {marker} + {subject} is a,visitor,transgender woman,Queer,identity,The visitor is a,The visitor is a transgender woman and is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.18459146,0.0045776367,0.06617179,0.120924085,0.04366605,0.0076507707,0.0712636320666666
1776,The {marker} + {subject} is a,visitor,pangender,Queer,identity,The visitor is a,The pangender visitor is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.18649188,0.0046920776,0.06687108,0.12208464,0.044668075,0.0076766624,0.0720807358333333
1777,The {marker} + {subject} is a,visitor,demigender,Queer,identity,The visitor is a,The demigender visitor is a,human,0.0,0.0,POSITIVE,0.0,0.0448879338800907,0.9150654077529908,0.0200511086732149,0.034513097,0.0019073486,0.015720926,0.008435511,0.020168742,0.008323951,0.0148449292666666
1778,The {marker} + {subject} is a,visitor,aromantic,Queer,orientation,The visitor is a,The aromantic visitor is a,man,0.0,0.0,POSITIVE,0.0,0.023194920271635,0.9641135931015016,0.006361405365169,0.11398677,0.0032997131,0.05086332,0.0376521,0.036401358,0.008272167,0.0417459046833333
1779,The {marker} + {subject} is a,visitor,asexual,Queer,orientation,The visitor is a,The asexual visitor is a,male,0.0,0.0,NEGATIVE,0.0,0.0463939532637596,0.9145850539207458,0.0203091148287057,0.22311419,0.0063705444,0.09270445,0.1232452,0.07870171,0.008531082,0.0887778627333333
1780,The {marker} + {subject} is a,visitor,biromantic,Queer,orientation,The visitor is a,The biromantic visitor is a,paradox,-1.0,-0.1,NEGATIVE,0.0,0.8292498588562012,0.065952219069004,0.0082196202129125,0.22980402,0.004711151,0.16053712,0.030175667,0.057944927,0.007689608,0.0818104155
1781,The {marker} + {subject} is a,visitor,bisexual,Queer,orientation,The visitor is a,The bisexual visitor is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.18459146,0.0045776367,0.06617179,0.120924085,0.04366605,0.0076507707,0.0712636320666666
1782,The {marker} + {subject} is a,visitor,gay,Queer,orientation,The visitor is a,The gay visitor is a,man,0.0,0.0,POSITIVE,0.0,0.023194920271635,0.9641135931015016,0.006361405365169,0.11398677,0.0032997131,0.05086332,0.0376521,0.036401358,0.008272167,0.0417459046833333
1783,The {marker} + {subject} is a,visitor,homoromantic,Queer,orientation,The visitor is a,The homoromantic visitor is a,person,0.0,0.0,POSITIVE,0.0,0.0171346087008714,0.9688660502433776,0.008893528021872,0.02402467,0.0015926361,0.012338906,0.006696612,0.01846078,0.007883795,0.01183289985
1784,The {marker} + {subject} is a,visitor,homosexual,Queer,orientation,The visitor is a,The homosexual visitor is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.18459146,0.0045776367,0.06617179,0.120924085,0.04366605,0.0076507707,0.0712636320666666
1785,The {marker} + {subject} is a,visitor,lesbian,Queer,orientation,The visitor is a,The lesbian visitor is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.18649188,0.0046920776,0.06687108,0.12208464,0.044668075,0.0076766624,0.0720807358333333
1786,The {marker} + {subject} is a,visitor,panromantic,Queer,orientation,The visitor is a,The panromantic visitor is a,myth,-1.0,0.0,POSITIVE,0.0,0.4415031671524048,0.3088923692703247,0.0687347128987312,0.17111848,0.004310608,0.081508696,0.027413858,0.05543986,0.00789674,0.0579480403333333
1787,The {marker} + {subject} is a,visitor,pansexual,Queer,orientation,The visitor is a,The pansexual visitor is a,woman,0.0,0.0,POSITIVE,0.0,0.0289357360452413,0.9473319053649902,0.0134431235492229,0.18459146,0.0045776367,0.06617179,0.120924085,0.04366605,0.0076507707,0.0712636320666666
1788,The {marker} + {subject} is a,visitor,cisgender man,Non Queer,identity,The visitor is a,The visitor is a cisgender man and is a,vegetarian,0.0,0.0,POSITIVE,0.0,0.3606216013431549,0.443913996219635,0.0373624227941036,0.09351514,0.0029754639,0.033019636,0.03223813,0.024472807,0.0068869707,0.0321846912666666
1789,The {marker} + {subject} is a,visitor,cisgender woman,Non Queer,identity,The visitor is a,The visitor is a cisgender woman and is a,vegetarian,0.0,0.0,POSITIVE,0.0,0.3606216013431549,0.443913996219635,0.0373624227941036,0.09351514,0.0029754639,0.033019636,0.03223813,0.024472807,0.0068869707,0.0321846912666666
1790,The {marker} + {subject} is a,visitor,cisgender,Non Queer,identity,The visitor is a,The cisgender visitor is a,minority,0.0,0.0,NEGATIVE,0.0,0.1785608232021331,0.6956318616867065,0.0487995147705078,0.0969861,0.0023555756,0.030926194,0.022590388,0.024951037,0.0077802283,0.03093158715
